year,country,animal_id,order,family,genus,binomial,pregnant_mod,lactating_mod,specimen_id,specimen_type_group,test_requested,test_requested_protocol,test_requested_mod,test_requested_viral_family,diagnostic_laboratory_name,test_id,confirmation_result_mod,virus_detected,viral_species
2012,Brazil,151982,Chiroptera,Phyllostomidae,Artibeus,Artibeus planirostris,0,0,722890,rectal/anal swab,Paramyxoviruses,"Tong et al, Pol gene","Paramyxoviridae, Paramyxoviruses: Tong, Pol",Paramyxoviridae,"ICB II, University of São Paulo",269776,Negative,0,NA
2012,Brazil,151983,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,0,0,722761,rectal/anal swab,Bocaviruses,"Kapoor et al, NS1 gene","Parvoviridae, Bocaviruses: Kapoor, NS1",Parvoviridae,"ICB II, University of São Paulo",269478,Negative,0,NA
2012,Brazil,151983,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,0,0,722761,rectal/anal swab,Coronaviruses,"Quan et al, RdRp gene","Coronaviridae, Coronaviruses: Quan, RdRp",Coronaviridae,"ICB II, University of São Paulo",266012,Negative,0,NA
2012,Brazil,151983,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,0,0,722761,rectal/anal swab,Nipahviruses,"Wacharapluesadee et al, N gene","Paramyxoviridae, Niphaviruses: Wacharapluesadee, N",Paramyxoviridae,"ICB II, University of São Paulo",269342,Negative,0,NA
2012,Brazil,151983,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,0,0,722761,rectal/anal swab,Paramyxoviruses,"Tong et al, Pol gene","Paramyxoviridae, Paramyxoviruses: Tong, Pol",Paramyxoviridae,"ICB II, University of São Paulo",269779,Negative,0,NA
2012,Brazil,151983,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,0,0,722762,blood products,Bocaviruses,"Kapoor et al, NS1 gene","Parvoviridae, Bocaviruses: Kapoor, NS1",Parvoviridae,"ICB II, University of São Paulo",269479,Negative,0,NA
2012,Brazil,151983,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,0,0,722762,blood products,Coronaviruses,"Quan et al, RdRp gene","Coronaviridae, Coronaviruses: Quan, RdRp",Coronaviridae,"ICB II, University of São Paulo",266101,Negative,0,NA
2012,Brazil,151983,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,0,0,722762,blood products,Nipahviruses,"Wacharapluesadee et al, N gene","Paramyxoviridae, Niphaviruses: Wacharapluesadee, N",Paramyxoviridae,"ICB II, University of São Paulo",269709,Negative,0,NA
2012,Brazil,151983,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,0,0,722762,blood products,Paramyxoviruses,"Tong et al, Pol gene","Paramyxoviridae, Paramyxoviruses: Tong, Pol",Paramyxoviridae,"ICB II, University of São Paulo",269780,Negative,0,NA
2012,Brazil,151984,Chiroptera,Emballonuridae,Cormura,Cormura brevirostris,0,0,722981,rectal/anal swab,Bocaviruses,"Kapoor et al, NS1 gene","Parvoviridae, Bocaviruses: Kapoor, NS1",Parvoviridae,"ICB II, University of São Paulo",268654,Negative,0,NA
2012,Brazil,151984,Chiroptera,Emballonuridae,Cormura,Cormura brevirostris,0,0,722981,rectal/anal swab,Coronaviruses,"Quan et al, RdRp gene","Coronaviridae, Coronaviruses: Quan, RdRp",Coronaviridae,"ICB II, University of São Paulo",269046,Negative,0,NA
2012,Brazil,151984,Chiroptera,Emballonuridae,Cormura,Cormura brevirostris,0,0,722981,rectal/anal swab,Nipahviruses,"Wacharapluesadee et al, N gene","Paramyxoviridae, Niphaviruses: Wacharapluesadee, N",Paramyxoviridae,"ICB II, University of São Paulo",268699,Negative,0,NA
2012,Brazil,151984,Chiroptera,Emballonuridae,Cormura,Cormura brevirostris,0,0,722981,rectal/anal swab,Paramyxoviruses,"Tong et al, Pol gene","Paramyxoviridae, Paramyxoviruses: Tong, Pol",Paramyxoviridae,"ICB II, University of São Paulo",268961,Negative,0,NA
2012,Brazil,151987,Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,0,1,722992,blood products,Bocaviruses,"Kapoor et al, NS1 gene","Parvoviridae, Bocaviruses: Kapoor, NS1",Parvoviridae,"ICB II, University of São Paulo",268656,Negative,0,NA
2012,Brazil,151987,Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,0,1,722992,blood products,Coronaviruses,"Quan et al, RdRp gene","Coronaviridae, Coronaviruses: Quan, RdRp",Coronaviridae,"ICB II, University of São Paulo",269048,Negative,0,NA
2012,Brazil,151987,Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,0,1,722992,blood products,Nipahviruses,"Wacharapluesadee et al, N gene","Paramyxoviridae, Niphaviruses: Wacharapluesadee, N",Paramyxoviridae,"ICB II, University of São Paulo",268700,Negative,0,NA
2012,Brazil,151987,Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,0,1,722992,blood products,Paramyxoviruses,"Tong et al, Pol gene","Paramyxoviridae, Paramyxoviruses: Tong, Pol",Paramyxoviridae,"ICB II, University of São Paulo",268963,Negative,0,NA
2012,Brazil,151989,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,0,1,722998,blood products,Bocaviruses,"Kapoor et al, NS1 gene","Parvoviridae, Bocaviruses: Kapoor, NS1",Parvoviridae,"ICB II, University of São Paulo",268657,Negative,0,NA
2012,Brazil,151989,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,0,1,722998,blood products,Coronaviruses,"Quan et al, RdRp gene","Coronaviridae, Coronaviruses: Quan, RdRp",Coronaviridae,"ICB II, University of São Paulo",268445,Negative,0,NA
2012,Brazil,151989,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,0,1,722998,blood products,Nipahviruses,"Wacharapluesadee et al, N gene","Paramyxoviridae, Niphaviruses: Wacharapluesadee, N",Paramyxoviridae,"ICB II, University of São Paulo",268701,Negative,0,NA
2012,Brazil,151989,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,0,1,722998,blood products,Paramyxoviruses,"Tong et al, Pol gene","Paramyxoviridae, Paramyxoviruses: Tong, Pol",Paramyxoviridae,"ICB II, University of São Paulo",268964,Negative,0,NA
2012,Brazil,152000,Chiroptera,Phyllostomidae,Artibeus,Artibeus planirostris,0,0,722999,rectal/anal swab,Bocaviruses,"Kapoor et al, NS1 gene","Parvoviridae, Bocaviruses: Kapoor, NS1",Parvoviridae,"ICB II, University of São Paulo",269438,Negative,0,NA
2012,Brazil,152000,Chiroptera,Phyllostomidae,Artibeus,Artibeus planirostris,0,0,722999,rectal/anal swab,Coronaviruses,"Quan et al, RdRp gene","Coronaviridae, Coronaviruses: Quan, RdRp",Coronaviridae,"ICB II, University of São Paulo",265996,Negative,0,NA
2012,Brazil,152000,Chiroptera,Phyllostomidae,Artibeus,Artibeus planirostris,0,0,722999,rectal/anal swab,Nipahviruses,"Wacharapluesadee et al, N gene","Paramyxoviridae, Niphaviruses: Wacharapluesadee, N",Paramyxoviridae,"ICB II, University of São Paulo",269340,Negative,0,NA
2012,Brazil,152000,Chiroptera,Phyllostomidae,Artibeus,Artibeus planirostris,0,0,722999,rectal/anal swab,Paramyxoviruses,"Tong et al, Pol gene","Paramyxoviridae, Paramyxoviruses: Tong, Pol",Paramyxoviridae,"ICB II, University of São Paulo",269769,Negative,0,NA
2012,Brazil,152002,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,0,1,723074,rectal/anal swab,Bocaviruses,"Kapoor et al, NS1 gene","Parvoviridae, Bocaviruses: Kapoor, NS1",Parvoviridae,"ICB II, University of São Paulo",269477,Negative,0,NA
2012,Brazil,152002,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,0,1,723074,rectal/anal swab,Coronaviruses,"Quan et al, RdRp gene","Coronaviridae, Coronaviruses: Quan, RdRp",Coronaviridae,"ICB II, University of São Paulo",266011,Negative,0,NA
2012,Brazil,152002,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,0,1,723074,rectal/anal swab,Nipahviruses,"Wacharapluesadee et al, N gene","Paramyxoviridae, Niphaviruses: Wacharapluesadee, N",Paramyxoviridae,"ICB II, University of São Paulo",269628,Negative,0,NA
2012,Brazil,152002,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,0,1,723074,rectal/anal swab,Paramyxoviruses,"Tong et al, Pol gene","Paramyxoviridae, Paramyxoviruses: Tong, Pol",Paramyxoviridae,"ICB II, University of São Paulo",269778,Negative,0,NA
2012,Brazil,152003,Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,0,0,722765,blood products,Bocaviruses,"Kapoor et al, NS1 gene","Parvoviridae, Bocaviruses: Kapoor, NS1",Parvoviridae,"ICB II, University of São Paulo",269480,Negative,0,NA
2012,Brazil,152003,Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,0,0,722765,blood products,Coronaviruses,"Quan et al, RdRp gene","Coronaviridae, Coronaviruses: Quan, RdRp",Coronaviridae,"ICB II, University of São Paulo",266137,Negative,0,NA
2012,Brazil,152003,Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,0,0,722765,blood products,Nipahviruses,"Wacharapluesadee et al, N gene","Paramyxoviridae, Niphaviruses: Wacharapluesadee, N",Paramyxoviridae,"ICB II, University of São Paulo",269710,Negative,0,NA
2012,Brazil,152003,Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,0,0,722765,blood products,Paramyxoviruses,"Tong et al, Pol gene","Paramyxoviridae, Paramyxoviruses: Tong, Pol",Paramyxoviridae,"ICB II, University of São Paulo",269781,Negative,0,NA
2012,Brazil,152004,Chiroptera,Phyllostomidae,Artibeus,Artibeus planirostris,0,0,722882,blood products,Bocaviruses,"Kapoor et al, NS1 gene","Parvoviridae, Bocaviruses: Kapoor, NS1",Parvoviridae,"ICB II, University of São Paulo",269482,Negative,0,NA
2012,Brazil,152004,Chiroptera,Phyllostomidae,Artibeus,Artibeus planirostris,0,0,722882,blood products,Coronaviruses,"Quan et al, RdRp gene","Coronaviridae, Coronaviruses: Quan, RdRp",Coronaviridae,"ICB II, University of São Paulo",266139,Negative,0,NA
2012,Brazil,152004,Chiroptera,Phyllostomidae,Artibeus,Artibeus planirostris,0,0,722882,blood products,Nipahviruses,"Wacharapluesadee et al, N gene","Paramyxoviridae, Niphaviruses: Wacharapluesadee, N",Paramyxoviridae,"ICB II, University of São Paulo",269712,Negative,0,NA
2012,Brazil,152004,Chiroptera,Phyllostomidae,Artibeus,Artibeus planirostris,0,0,722882,blood products,Paramyxoviruses,"Tong et al, Pol gene","Paramyxoviridae, Paramyxoviruses: Tong, Pol",Paramyxoviridae,"ICB II, University of São Paulo",269783,Negative,0,NA
2012,Brazil,152008,Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,0,0,722768,oral/nasal/oropharyngeal swab,Bocaviruses,"Kapoor et al, NS1 gene","Parvoviridae, Bocaviruses: Kapoor, NS1",Parvoviridae,"ICB II, University of São Paulo",269481,Negative,0,NA
2012,Brazil,152008,Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,0,0,722768,oral/nasal/oropharyngeal swab,Coronaviruses,"Quan et al, RdRp gene","Coronaviridae, Coronaviruses: Quan, RdRp",Coronaviridae,"ICB II, University of São Paulo",266138,Negative,0,NA
2012,Brazil,152008,Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,0,0,722768,oral/nasal/oropharyngeal swab,Nipahviruses,"Wacharapluesadee et al, N gene","Paramyxoviridae, Niphaviruses: Wacharapluesadee, N",Paramyxoviridae,"ICB II, University of São Paulo",269711,Negative,0,NA
2012,Brazil,152008,Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,0,0,722768,oral/nasal/oropharyngeal swab,Paramyxoviruses,"Tong et al, Pol gene","Paramyxoviridae, Paramyxoviruses: Tong, Pol",Paramyxoviridae,"ICB II, University of São Paulo",269782,Negative,0,NA
2012,Brazil,152013,Chiroptera,Vespertilionidae,Myotis,Myotis nigricans,0,1,723022,rectal/anal swab,Bocaviruses,"Kapoor et al, NS1 gene","Parvoviridae, Bocaviruses: Kapoor, NS1",Parvoviridae,"ICB II, University of São Paulo",269509,Negative,0,NA
2012,Brazil,152013,Chiroptera,Vespertilionidae,Myotis,Myotis nigricans,0,1,723022,rectal/anal swab,Coronaviruses,"Quan et al, RdRp gene","Coronaviridae, Coronaviruses: Quan, RdRp",Coronaviridae,"ICB II, University of São Paulo",266142,Negative,0,NA
2012,Brazil,152013,Chiroptera,Vespertilionidae,Myotis,Myotis nigricans,0,1,723022,rectal/anal swab,Nipahviruses,"Wacharapluesadee et al, N gene","Paramyxoviridae, Niphaviruses: Wacharapluesadee, N",Paramyxoviridae,"ICB II, University of São Paulo",269441,Negative,0,NA
2012,Brazil,152013,Chiroptera,Vespertilionidae,Myotis,Myotis nigricans,0,1,723022,rectal/anal swab,Paramyxoviruses,"Tong et al, Pol gene","Paramyxoviridae, Paramyxoviruses: Tong, Pol",Paramyxoviridae,"ICB II, University of São Paulo",269785,Negative,0,NA
2012,Brazil,152015,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,0,0,722804,blood products,Bocaviruses,"Kapoor et al, NS1 gene","Parvoviridae, Bocaviruses: Kapoor, NS1",Parvoviridae,"ICB II, University of São Paulo",269510,Negative,0,NA
2012,Brazil,152015,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,0,0,722804,blood products,Coronaviruses,"Quan et al, RdRp gene","Coronaviridae, Coronaviruses: Quan, RdRp",Coronaviridae,"ICB II, University of São Paulo",265935,Negative,0,NA
2012,Brazil,152015,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,0,0,722804,blood products,Nipahviruses,"Wacharapluesadee et al, N gene","Paramyxoviridae, Niphaviruses: Wacharapluesadee, N",Paramyxoviridae,"ICB II, University of São Paulo",269442,Negative,0,NA
2012,Brazil,152015,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,0,0,722804,blood products,Paramyxoviruses,"Tong et al, Pol gene","Paramyxoviridae, Paramyxoviruses: Tong, Pol",Paramyxoviridae,"ICB II, University of São Paulo",269786,Negative,0,NA
2012,Brazil,152017,Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,0,1,722809,rectal/anal swab,Bocaviruses,"Kapoor et al, NS1 gene","Parvoviridae, Bocaviruses: Kapoor, NS1",Parvoviridae,"ICB II, University of São Paulo",269511,Negative,0,NA
2012,Brazil,152017,Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,0,1,722809,rectal/anal swab,Coronaviruses,"Quan et al, RdRp gene","Coronaviridae, Coronaviruses: Quan, RdRp",Coronaviridae,"ICB II, University of São Paulo",266038,Negative,0,NA
2012,Brazil,152017,Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,0,1,722809,rectal/anal swab,Nipahviruses,"Wacharapluesadee et al, N gene","Paramyxoviridae, Niphaviruses: Wacharapluesadee, N",Paramyxoviridae,"ICB II, University of São Paulo",269443,Negative,0,NA
2012,Brazil,152017,Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,0,1,722809,rectal/anal swab,Paramyxoviruses,"Tong et al, Pol gene","Paramyxoviridae, Paramyxoviruses: Tong, Pol",Paramyxoviridae,"ICB II, University of São Paulo",269787,Negative,0,NA
2012,Brazil,152031,Chiroptera,Phyllostomidae,Artibeus,Artibeus obscurus,0,0,723040,rectal/anal swab,Bocaviruses,"Kapoor et al, NS1 gene","Parvoviridae, Bocaviruses: Kapoor, NS1",Parvoviridae,"ICB II, University of São Paulo",268623,Negative,0,NA
2012,Brazil,152031,Chiroptera,Phyllostomidae,Artibeus,Artibeus obscurus,0,0,723040,rectal/anal swab,Coronaviruses,"Quan et al, RdRp gene","Coronaviridae, Coronaviruses: Quan, RdRp",Coronaviridae,"ICB II, University of São Paulo",269030,Negative,0,NA
2012,Brazil,152031,Chiroptera,Phyllostomidae,Artibeus,Artibeus obscurus,0,0,723040,rectal/anal swab,Nipahviruses,"Wacharapluesadee et al, N gene","Paramyxoviridae, Niphaviruses: Wacharapluesadee, N",Paramyxoviridae,"ICB II, University of São Paulo",268683,Negative,0,NA
2012,Brazil,152031,Chiroptera,Phyllostomidae,Artibeus,Artibeus obscurus,0,0,723040,rectal/anal swab,Paramyxoviruses,"Tong et al, Pol gene","Paramyxoviridae, Paramyxoviruses: Tong, Pol",Paramyxoviridae,"ICB II, University of São Paulo",268946,Negative,0,NA
2012,Brazil,152033,Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,1,0,723086,blood products,Bocaviruses,"Kapoor et al, NS1 gene","Parvoviridae, Bocaviruses: Kapoor, NS1",Parvoviridae,"ICB II, University of São Paulo",268624,Negative,0,NA
2012,Brazil,152033,Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,1,0,723086,blood products,Coronaviruses,"Quan et al, RdRp gene","Coronaviridae, Coronaviruses: Quan, RdRp",Coronaviridae,"ICB II, University of São Paulo",268443,Negative,0,NA
2012,Brazil,152033,Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,1,0,723086,blood products,Nipahviruses,"Wacharapluesadee et al, N gene","Paramyxoviridae, Niphaviruses: Wacharapluesadee, N",Paramyxoviridae,"ICB II, University of São Paulo",268513,Negative,0,NA
2012,Brazil,152033,Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,1,0,723086,blood products,Paramyxoviruses,"Tong et al, Pol gene","Paramyxoviridae, Paramyxoviruses: Tong, Pol",Paramyxoviridae,"ICB II, University of São Paulo",268947,Negative,0,NA
2012,Brazil,152039,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,0,0,723083,oral/nasal/oropharyngeal swab,Bocaviruses,"Kapoor et al, NS1 gene","Parvoviridae, Bocaviruses: Kapoor, NS1",Parvoviridae,"ICB II, University of São Paulo",268625,Negative,0,NA
2012,Brazil,152039,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,0,0,723083,oral/nasal/oropharyngeal swab,Coronaviruses,"Quan et al, RdRp gene","Coronaviridae, Coronaviruses: Quan, RdRp",Coronaviridae,"ICB II, University of São Paulo",269031,Negative,0,NA
2012,Brazil,152039,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,0,0,723083,oral/nasal/oropharyngeal swab,Nipahviruses,"Wacharapluesadee et al, N gene","Paramyxoviridae, Niphaviruses: Wacharapluesadee, N",Paramyxoviridae,"ICB II, University of São Paulo",268690,Negative,0,NA
2012,Brazil,152039,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,0,0,723083,oral/nasal/oropharyngeal swab,Paramyxoviruses,"Tong et al, Pol gene","Paramyxoviridae, Paramyxoviruses: Tong, Pol",Paramyxoviridae,"ICB II, University of São Paulo",268948,Negative,0,NA
2012,Brazil,152051,Chiroptera,Phyllostomidae,Artibeus,Artibeus planirostris,0,0,722957,blood products,Bocaviruses,"Kapoor et al, NS1 gene","Parvoviridae, Bocaviruses: Kapoor, NS1",Parvoviridae,"ICB II, University of São Paulo",268636,Negative,0,NA
2012,Brazil,152051,Chiroptera,Phyllostomidae,Artibeus,Artibeus planirostris,0,0,722957,blood products,Coronaviruses,"Quan et al, RdRp gene","Coronaviridae, Coronaviruses: Quan, RdRp",Coronaviridae,"ICB II, University of São Paulo",268444,Negative,0,NA
2012,Brazil,152051,Chiroptera,Phyllostomidae,Artibeus,Artibeus planirostris,0,0,722957,blood products,Nipahviruses,"Wacharapluesadee et al, N gene","Paramyxoviridae, Niphaviruses: Wacharapluesadee, N",Paramyxoviridae,"ICB II, University of São Paulo",268695,Negative,0,NA
2012,Brazil,152051,Chiroptera,Phyllostomidae,Artibeus,Artibeus planirostris,0,0,722957,blood products,Paramyxoviruses,"Tong et al, Pol gene","Paramyxoviridae, Paramyxoviruses: Tong, Pol",Paramyxoviridae,"ICB II, University of São Paulo",268958,Negative,0,NA
2012,Brazil,152055,Chiroptera,Phyllostomidae,Phyllostomus,Phyllostomus discolor,0,0,722923,oral/nasal/oropharyngeal swab,Bocaviruses,"Kapoor et al, NS1 gene","Parvoviridae, Bocaviruses: Kapoor, NS1",Parvoviridae,"ICB II, University of São Paulo",268637,Negative,0,NA
2012,Brazil,152055,Chiroptera,Phyllostomidae,Phyllostomus,Phyllostomus discolor,0,0,722923,oral/nasal/oropharyngeal swab,Coronaviruses,"Quan et al, RdRp gene","Coronaviridae, Coronaviruses: Quan, RdRp",Coronaviridae,"ICB II, University of São Paulo",269043,Negative,0,NA
2012,Brazil,152055,Chiroptera,Phyllostomidae,Phyllostomus,Phyllostomus discolor,0,0,722923,oral/nasal/oropharyngeal swab,Nipahviruses,"Wacharapluesadee et al, N gene","Paramyxoviridae, Niphaviruses: Wacharapluesadee, N",Paramyxoviridae,"ICB II, University of São Paulo",268696,Negative,0,NA
2012,Brazil,152055,Chiroptera,Phyllostomidae,Phyllostomus,Phyllostomus discolor,0,0,722923,oral/nasal/oropharyngeal swab,Paramyxoviruses,"Tong et al, Pol gene","Paramyxoviridae, Paramyxoviruses: Tong, Pol",Paramyxoviridae,"ICB II, University of São Paulo",268959,Negative,0,NA
2012,Brazil,152067,Chiroptera,Phyllostomidae,Artibeus,Artibeus planirostris,0,1,722916,oral/nasal/oropharyngeal swab,Bocaviruses,"Kapoor et al, NS1 gene","Parvoviridae, Bocaviruses: Kapoor, NS1",Parvoviridae,"ICB II, University of São Paulo",269435,Negative,0,NA
2012,Brazil,152067,Chiroptera,Phyllostomidae,Artibeus,Artibeus planirostris,0,1,722916,oral/nasal/oropharyngeal swab,Coronaviruses,"Quan et al, RdRp gene","Coronaviridae, Coronaviruses: Quan, RdRp",Coronaviridae,"ICB II, University of São Paulo",266135,Negative,0,NA
